x,y
0.17725772,0.38188666
0.009576821,0.09739151
0.924653,-0.26395047
-0.34414726,0.70014554
-0.12872246,-0.17065045
0.58000416,0.49355784
-0.99479306,0.10191526
-0.12977724,0.17102496
-0.82480913,-0.56541127
0.05376538,0.0031596874
0.7346538,-0.6784422
0.9581281,0.25525218
0.6698483,-0.6938005
0.98360604,0.18033056
0.990853,-0.120612256
-0.561183,-0.20476352
0.28990382,-0.45371753
0.008070691,0.24710089
-0.9939412,0.10991326
0.088207364,-0.99610215
0.97972,0.14095642
1.0,0.0
-0.76486427,-0.34422633
0.40737343,0.7578691
0.99283427,-0.08434681
0.79624075,0.569057
-0.9744774,0.22448549
0.5672077,-0.7646659
0.43297604,-0.90140545
-0.33134994,0.9435079
0.8636923,-0.343115
0.8416512,0.50902617
0.9651265,0.24802575
0.2598842,-0.96563977
-0.16947617,0.81224126
-0.20684345,0.97837406
0.9805805,-0.1859188
0.112298675,-0.034291606
0.6747281,0.7380664
0.8064755,0.011150961
-0.2917481,0.34429023
-0.4702552,0.04473146
0.9870845,0.16020027
0.9254346,-0.35843468
-0.53627425,0.08023782
0.26499093,-0.8715575
-0.19045472,-0.73343223
-0.011268769,-0.94853556
0.43498176,-0.8221799
-0.6053524,0.5233003
-0.0011119844,-0.019225199
-0.24037875,-0.5033218
-0.0007616378,-0.015918078
0.04436125,0.2058964
0.045470797,0.9989657
-0.99950325,-0.031515356
-0.47362164,0.8807284
0.997396,0.07211944
-0.04320181,0.85641426
0.16895935,-0.041128095
-0.7348064,-0.4633144
0.0007177627,0.026781477
0.21509774,0.41089013
-0.30015272,-0.35037974
0.04294973,0.20274381
0.99999565,-0.002951007
0.59012353,-0.80731297
0.831401,-0.37439737
-0.5447453,0.8386015
0.9152141,-0.4029678
0.97752804,-0.1482126
0.55028856,0.8349745
-2.4897192e-05,-0.002880718
0.6716124,0.46962667
-0.0015399978,-0.022612227
-0.006876608,-0.04745486
0.99042296,-0.13093527
-0.5498327,0.35910797
-0.5623726,0.23042025
0.04949117,-0.15284991
0.90123,0.29835296
0.8757019,0.427347
-0.012636407,0.26700807
0.9998735,0.014224704
-0.4863011,-0.022147229
-0.2486398,-0.30940804
1.0,0.00021036441
0.080494195,-0.27205676
0.17701261,0.3816794
-0.43247044,0.087585725
-0.99340063,-0.11469626
-0.4197871,0.622628
0.21088895,0.043985683
-0.7970676,-0.41855216
0.95070845,-0.31008622
0.02384928,0.2701273
0.00265569,-0.051464915
0.9999951,0.0022110934
0.27945548,-0.4487317
-0.22093037,-0.5085386
0.9077739,0.41945976
-0.99984545,0.017582243
-0.6090279,0.79314876
0.2518063,0.96777767
-0.9677665,0.25184897
0.98098654,0.18398678
0.965698,-0.18200378
-0.14574349,0.9893224
-0.25609177,0.31589028
-0.9648866,0.26266676
-5.605194e-05,-0.0043221875
-0.17086501,0.3726643
0.82186013,0.38263047
-0.13110669,0.27673152
0.07562733,-0.2644009
-0.16439621,0.37458816
0.550184,-0.83504343
-0.5871929,-0.80944705
-0.2894126,-0.38551655
0.79664403,0.40249512
-0.84188724,-0.35005826
-0.49997604,-0.50004786
0.96128327,0.27006316
-0.10352752,-0.15982652
0.41502342,-0.49272606
0.7294614,-0.5963561
-0.99255437,-0.08536124
0.9900864,-0.12553333
-0.027491122,0.99962205
-0.8869364,0.46189147
0.05611487,-0.022503149
0.5717603,-0.7619701
-0.550929,-0.35392305
0.98895967,0.14818482
0.84427315,0.5359131
-0.07691701,0.10215347
0.71651524,0.6808192
-0.39398897,0.40422413
0.9967473,-0.0805901
0.89691395,0.44220507
0.51088685,-0.859648
-0.5084406,-0.48243287
0.86705667,0.33951345
-0.00011644957,0.006229364
0.04925873,-0.00044391764
0.07335067,-0.14854099
0.0405194,0.21857472
-0.06593187,-0.08592269
0.989741,-0.13548985
-0.11122264,0.6489098
-0.045411285,0.85585177
-0.3166534,-0.86727756
-0.5314898,-0.42493197
0.9979666,-0.060463954
-0.13732345,-0.929079
-0.26696828,0.6331713
0.52456003,0.7881292
0.14111748,-0.3481427
0.041439332,-0.19930407
0.71002585,0.45375007
-0.23343824,-0.6873896
0.6206004,-0.48523763
0.49874607,-0.49999842
-0.5473682,-0.36999133
-0.19931923,0.7251588
-0.29679623,0.35087174
0.6756103,0.46814635
0.9960618,3.5357447e-05
0.16040063,0.87999403
-0.022491561,-0.99974704
0.8827899,0.32167044
-0.05385724,-0.015371482
-0.39756623,0.91757345
0.45873946,0.49829465
0.41548267,0.9096011
0.70562875,0.4557596
-0.25425425,-0.18098441
0.005724386,-0.075442806
0.9999778,0.0047103767
0.31356525,0.4639419
-1.920062e-09,2.529863e-05
-0.115625456,0.16549131
-0.24845429,0.6663502
-0.013880231,0.0071036476
0.011643528,-0.10727514
0.32377952,-0.94613254
0.73847944,-0.6324164
0.014427879,0.119246446
0.99853075,0.038302362
0.29625243,0.45660368
-0.45295894,-0.42603227
-0.9795145,-0.20137385
2.279277e-06,0.0015097257
-0.37380576,0.39471513
0.97480065,-0.22307768
0.3349261,-0.47196463
0.8820813,0.4448442
0.0395543,-0.01755997
0.9997825,0.01978431
-0.31832305,0.7216244
-0.37956518,-0.13067469
0.06354968,-0.013483501
0.4433391,0.49677917
0.073003136,-0.26014164
-0.5130705,0.739657
0.9806091,0.19597395
-0.63953197,-0.7687645
0.8365652,-0.36976188
-0.13144833,-0.27885392
0.05489102,0.22776741
-0.004037329,0.0364952
-1.0,-3.6883712e-08
0.0046532503,0.068055846
0.7344605,0.44162008
0.046217877,0.1892939
0.98534334,-0.16172843
-0.6350187,-0.77249676
-0.28393072,0.5187006
0.4070182,-0.91342
0.97752804,0.1482126
0.96648324,0.24324977
-0.20059095,0.97967505
-0.0005335101,-0.00043370863
-0.99960256,0.028191062
-0.9627866,-0.27026263
0.93987685,-0.34151354
0.6111805,-0.4874822
-0.99837124,0.057051677
0.9996104,0.019733552
0.00082843547,-0.8380622
0.8484324,-0.49907497
-0.4145263,-0.62889165
-0.3183808,0.9479629
-0.43900767,-0.41774714
-0.9549569,0.29674456
0.99928147,-0.037902545
-0.9908461,0.13499644
0.57873815,0.79352254
0.99999875,0.0015884031
-0.022632373,-0.025003951
0.84089595,0.4774109
-0.9969525,0.07801135
-0.34956372,-0.38183993
-0.044367965,0.007408064
-0.12450091,-0.19165578
-3.5165706e-07,0.00034237248
0.9085698,-0.28821987
-0.88466173,-0.46623343
-0.061287515,0.30600846
-0.46944216,-0.88296324
0.31024936,-0.77160794
-0.2616528,-0.7620928
-1.9786818e-07,-0.00025681904
0.99999964,0.0008407089
-0.39337415,0.82634366
0.94152665,-0.23463634
0.4337662,-0.49559367
-0.061901927,0.13192184
0.8213368,-0.5704436
-0.00018636519,0.007879857
0.7570505,-0.57138646
-0.73714375,0.12163235
0.9891532,0.13929385
-0.039972745,-0.10941639
-0.40185973,-0.9157012
0.9550561,-0.2964252
0.98740035,0.11153884
0.9999016,0.009920328
-0.05005103,-0.12069461
0.9553143,-0.2066129
0.9385495,0.24015474
0.8286763,-0.5272914
-0.012716944,0.06404291
-0.41870072,-0.90812427
0.97196937,-0.20981905
0.022975452,0.14982517
-0.7380274,-0.6747708
-0.63868964,-0.76946443
0.31493732,-0.4644909
-0.3923483,0.65368956
-0.08439074,-0.42198777
0.94842786,0.31060916
-0.7870885,0.61684006
-0.5106141,-0.47766688
-0.26371318,-0.3223199
-0.9999989,-0.0014566276
0.9667439,-0.25574642
0.005141384,-0.99998677
-0.9677315,-0.25198382
0.6244993,0.48425192
-0.98367846,-0.17993534
0.9826656,0.17576064
0.00015333231,-0.012381793
-0.9911671,0.13261862
-0.72880876,-0.6847173
-0.12748177,-0.9918409
0.63018954,-0.7564131
0.21163937,-0.8775732
0.9886403,0.14252792
0.9763349,0.2049585
0.013669938,0.015363528
0.39542955,-0.7603262
0.99072206,-0.12888525
0.979715,0.14097345
-0.9869149,-0.16124225
-0.7891974,-0.6141396
0.98432946,-0.00027933012
-0.06804357,-0.8122728
-0.2558296,0.45545116
0.55487555,-0.49697956
0.21416959,0.41024503
8.106185e-06,-0.0028471248
0.9760933,-0.15275848
8.2244034e-05,-0.009068477
-0.19393685,0.18396056
0.32255158,-0.770649
-0.5363678,-0.36894166
-0.37512225,-0.13359469
0.031795498,-0.17545524
-0.69144547,0.7224286
-0.52734727,-0.43663508
-0.95245016,0.2087663
4.6067104e-08,-0.00021463248
0.9901716,-0.13262536
0.7345444,0.4415755
0.04962784,0.14426738
0.14863472,0.8800862
0.9823978,0.13150041
0.90816355,-0.2887949
0.5315175,0.8470473
0.22319385,0.41638726
0.9994539,-0.023361852
-0.9994647,-0.03271665
-0.17220376,0.5936789
0.99970835,-0.02414873
0.13322148,0.33981395
0.9880869,-0.15389706
0.9995079,0.029757079
0.85570306,-0.48807162
0.076751225,0.9970503
-7.438102e-05,-0.0049788514
0.6437202,-0.76526093
0.67347205,-0.6401624
0.018094748,-0.009526869
0.33428842,-0.858339
0.99096066,0.09464481
0.970757,0.16848688
0.9977631,0.06684897
-0.50387746,0.86377513
0.65971255,-0.47380576
-0.5309002,-0.42664593
4.8004697e-08,-0.00021909973
0.6040669,0.48905018
0.89648926,0.3928758
-0.00044650302,-0.012192806
0.5047029,-0.8632931
-0.889522,-0.45689237
-0.09375557,-0.1545488
-0.034638815,0.10261516
0.7574898,-0.652847
0.99844265,-0.039432894
-0.59519583,0.8035807
-0.92550594,-0.25607678
0.9943371,-0.07503893
-0.1097264,-0.14975987
0.9999994,0.0011087628
0.9994368,0.033556662
-0.1534272,-0.81930095
0.16800383,-0.7661177
-0.99731064,0.073290855
-0.25862283,-0.4281397
0.31111482,-0.46294966
0.10025008,-0.87863374
0.0046008,-0.06767298
0.031229317,0.22090258
-0.49292454,-0.43598372
0.86818165,-0.43889555
0.019245785,0.13738772
-0.8677102,0.4970705
-0.01415182,0.06743181
0.3456881,-0.8477219
0.0043575154,-0.86685103
0.19615038,0.8786511
-0.51202965,-0.022306975
0.9697812,0.2439761
0.86518085,-0.4907289
-0.96891576,0.24739078
0.8274021,-0.009497728
0.59852904,-0.745331
0.99904543,0.043682583
0.866512,-0.0065894094
0.8792274,0.4497988
-0.00035260702,0.010836502
-0.22274013,-0.7853862
0.9049205,0.42558062
-0.04866789,0.0054430845
-0.2640294,0.7605595
-0.032094885,-0.011109573
0.00025794425,-0.016058572
0.99936146,0.033896692
-0.54617476,0.113172345
-0.23485234,0.18341702
-0.1345366,-0.3550163
0.9962122,0.061428756
-0.998095,-0.04345201
-0.99837124,-0.057051677
-0.98615223,0.16584252
2.7095712e-09,-5.205354e-05
0.9846629,-0.17446773
0.8651467,-0.5015189
0.23338318,-0.422984
-0.1430068,-0.19487253
-0.04566009,0.11600544
0.9078127,-0.41937578
0.6641587,0.6983311
0.0038987175,0.062317874
0.99922097,-3.1145175e-06
0.99985754,0.015096373
-7.0259265e-09,-4.8393962e-05
-0.28733608,-0.17365952
0.022366446,-0.23154393
-0.00617424,-0.32887328
0.9989931,-0.03171572
0.99880743,0.034513116
-0.027615467,0.09251153
0.890287,-0.31253174
0.07917938,0.27001852
0.008074147,-0.71997094
-1.0,0.00014050127
0.74935234,0.5786034
-0.13082705,0.82848865
9.67809e-09,9.8377284e-05
-0.0525021,0.9986208
0.46892092,-0.88324016
0.008074147,0.71997094
0.40053073,0.042810485
-0.27407032,0.14263302
-0.98986137,0.14203706
-0.5023034,-0.0040395097
-0.7225416,-0.41915178
0.00012807264,0.011316194
0.76482606,0.62934977
-0.4179983,-0.101047136
-0.19213703,0.18383713
0.78634405,0.61778885
-0.048693027,-0.11927841
0.9919038,-0.1245116
-0.03380876,-0.8587274
-0.17616406,0.58944535
0.99096376,-0.094628826
0.047428746,-0.10855537
-0.00011583925,-0.006213023
-0.9162849,-0.4005271
0.99992895,-0.0113088135
0.9997675,-0.021145947
0.8094447,-0.5519583
-0.0033740646,0.03339155
0.7106106,0.70358545
-0.06764914,0.13673116
-0.6980966,0.7160036
-0.3731288,0.13487363
4.1339248e-05,-0.0064294273
0.99147,-0.09196338
0.00012870254,-0.011343984
-0.075583056,0.14279367
-0.290091,0.95699906
0.8329606,0.37301102
0.2825156,-0.8687972
0.70984685,0.4538329
0.9999972,0.0023652534
0.9999791,-0.0061341804
-0.99999994,0.00040117497
0.80246,0.5967059
-0.9926228,0.12124356
0.99419165,0.075990975
0.07927402,-0.04331755
-0.00054376334,0.013453721
-0.1762617,-0.74569327
-0.1840904,-0.18312754
-0.10273064,0.15942064
-0.18844031,-0.98208463
0.042446602,0.20160577
0.5586464,-0.7696332
0.6477545,-0.024757426
-0.022309564,-0.08374987
0.96557343,0.24646361
0.9996802,0.023989288
0.009961715,0.09931002
0.7128873,0.61022544
0.9337949,0.3183122
0.9625005,-0.27127987
-0.39376685,0.9192104
-0.8085733,0.5883954
0.9997184,-0.016778331
0.00024836612,0.015757678
-0.17416744,0.98471606
1.0,-2.6307247e-05
0.022908837,-0.1496129
-0.2854,-0.1741993
-0.3814627,-0.12939791
0.98374635,-0.17603698
0.77324176,0.4187349
0.9525685,0.29821366
-0.7325861,0.43793595
0.9711204,0.22610232
-0.0067665945,0.047080453
-0.5540263,0.14841993
-0.953448,0.30155748
-0.18318962,0.38591737
-8.0974116e-13,-5.195334e-07
0.46594903,-0.74261093
-0.018533118,-0.00880066
0.9646159,0.18474865
0.00030993772,-0.017602319
-0.28810465,0.39048293
-0.9632509,0.26860338
0.77324176,-0.4187349
-0.3752157,0.433805
-0.015949372,0.011265082
-0.0032117518,0.03258529
-0.09131201,0.84254247
0.99832416,-0.04090305
-0.11750291,-0.9930725
0.9917989,-0.00010607412
0.0004897101,0.022123976
0.8180075,0.5409442
-0.4423417,0.8968466
0.71720016,0.6968672
0.49730542,-0.49999273
-0.024199184,0.35553527
0.75905454,0.6510271
0.7328364,-0.68040484
0.21947853,0.8769133
0.019541683,0.13841894
0.06691897,-0.02529685
-2.9034272e-08,9.8377284e-05
0.94397426,-0.33001903
-0.035721973,0.6983353
0.8827527,0.44366762
-0.19181244,0.25324747
-0.14059554,-0.19174115
0.9491224,-0.29817265
-0.9918902,0.127098
0.9919195,0.113403045
-0.28631622,0.563309
-0.5325005,0.7222933
0.9871554,0.15149283
0.9425514,0.31622714
-0.2531177,-0.4264649
0.9929268,-0.08380457
0.77426803,0.5946448
-0.53540975,0.84459245
-0.43680066,-0.8995583
-0.4384966,-0.89873284
0.61034334,-0.7375435
-0.9274751,0.373885
-0.13639791,-0.8263039
-0.99999905,0.001375116
-0.69446766,0.20336944
0.9833263,0.18184985
-0.5623862,-0.23106007
-0.012589855,0.06373274
0.9351048,0.24634087
-0.30863482,0.1667914
-0.24613716,-0.18216968
0.6437989,-0.47887564
-0.5451578,-0.37900913
0.76028454,-0.42690977
0.9554085,0.29528734
0.9868739,-0.11381456
-0.41426063,0.1043015
-0.09611419,-0.9953703
0.0067890747,-0.08211567
0.0004209281,0.020512214
0.17222025,0.37757176
-0.5616932,-0.27148306
-0.35851452,0.93352413
-0.7459384,0.6660149
-0.99984,-0.017885564
-0.08526037,0.14939213
0.97286725,-0.21923608
-1.0,0.00011174554
0.7355362,0.6774854
0.9757789,0.15373504
-0.23285057,0.18358944
0.82069385,-0.57136816
0.0010402533,-0.032236177
-0.15549001,0.8184189
-0.008827382,-0.05362997
-0.005543962,0.042682875
-0.99050534,-0.13747415
0.97817993,-0.18550529
-0.5439831,0.10509029
0.86011183,-0.5101055
-0.07935219,-0.846314
0.042323027,-0.99910396
0.9999996,-0.0006565112
0.793327,-0.53448415
0.47479606,0.88009584
-0.5278858,0.4351564
-0.11314511,0.34120166
0.3498109,0.47691008
0.95635027,0.2043146
0.987785,-0.15582317
-0.17574458,-0.9844358
0.9682997,0.17520109
0.9158599,-0.27759784
0.46428537,-0.859184
0.6544335,0.70589685
-0.21828197,-0.18439765
-0.5698045,0.82178026
-0.6846916,0.43110913
-0.06514801,-0.13468409
0.99958307,0.027392471
-0.5181281,0.034929663
0.96174365,0.1918145
0.019552158,-0.01015034
-0.089277335,0.84319955
0.043871325,0.087561496
0.99910164,-0.042378616
0.29217872,-0.95636374
-0.00036506308,-0.011026068
0.9956106,-0.09359252
0.21885785,-0.8769683
-0.10101404,0.43630132
0.23229513,0.42229623
-0.2937846,0.17176083
0.9925414,-0.121908024
0.6725886,-0.7215949
0.7773435,0.59118116
0.98216057,0.17827639
0.030587919,0.87127805
0.536438,0.78191143
0.20607398,0.8649217
0.24594086,0.43064365
-0.028387768,0.03248032
-0.19332977,-0.03420687
0.3127643,-0.46361923
-0.5585842,-0.30703714
0.99975395,0.019839728
-0.13569286,-0.29980955
0.9968872,-2.4854473e-05
-0.03148345,0.036618866
-0.5774433,-0.4446716
0.73050255,0.44369873
0.116350725,-0.99320817
-0.0015719674,0.022844795
-0.9981425,0.043205313
0.3981337,-0.8405648
-0.32299936,-0.16117506
-0.93591535,-0.35222504
-0.09299578,-0.15411001
-0.0032032053,-0.032542266
0.9825449,0.17636521
0.98585355,0.16760914
0.0025392072,-0.05032653
-0.99782825,0.06586936
0.082418635,0.27500147
0.931574,-0.3439935
0.5608976,0.49627763
-0.16397037,-0.8147145
-3.6152916e-05,0.00029507198
-0.25556886,0.96679085
-0.8849165,0.46574974
0.046408888,-0.21036898
-0.4756252,0.0375235
-0.4059871,0.6387355
0.98606724,-0.11721198
0.93438053,0.35627663
0.0024266196,-0.049200926
-0.9451105,0.32675084
-0.6702325,-0.5575387
-0.1474489,-0.17645544
-0.90332234,-0.28692394
-0.7690104,0.32843858
0.46301237,-0.8863518
0.20531502,0.40393165
-0.09125338,0.036864806
-0.40378404,0.6412132
0.041736975,-0.018263848
-0.23343824,0.6873896
0.9665291,-0.22886032
0.17833382,0.98397005
-0.99887985,-0.047318086
-0.55994165,0.19019812
0.032530755,0.050207756
0.9566244,-0.2913241
-0.99999994,0.00029795716
0.4909611,0.8044554
-0.53089523,0.06528098
0.000115813054,0.010761024
-0.004669972,-0.25965917
-0.041876916,-0.11169264
0.6654062,-0.6954148
0.99830747,-0.05815718
0.075641766,-0.033842754
0.06614491,-0.24853525
0.4121277,-0.4922179
0.99934775,-0.025531422
0.00049513654,0.022246154
-0.5995159,-0.3190944
-0.00038415234,0.011310397
0.31261677,0.46355963
-0.14460412,0.76946807
-0.97590256,0.21820687
0.87669,-0.45414308
0.13101283,0.9913807
0.13046156,-0.94907224
-0.80520535,-0.5929961
8.299156e-06,0.0028808136
-0.9349503,-0.35477877
0.921165,-0.2694811
-0.29771775,-0.22376963
0.43127453,-0.49525428
-0.0017623499,-0.02418274
-0.09244766,-0.1249547
-0.5470502,0.37132835
0.9997825,-0.01978431
0.99993896,-0.007812612
0.002934962,-0.05409573
0.02222455,-0.14741309
0.00013697844,0.011702977
-0.21173126,-0.7126393
-0.11178012,0.08746762
-0.2734886,-0.75432277
0.37268114,0.48351827
0.61299145,0.48706564
-0.99999887,-0.0015080767
0.94250643,0.32742926
-0.97654057,0.21533354
0.45562953,0.49802738
-0.23578244,-0.9718059
0.6652016,-0.6975065
0.9824692,0.1767434
0.70242274,-0.45719254
-0.99999934,0.0011251544
1.426389e-05,-0.0037767296
-0.16111386,-0.012047998
-0.45159844,0.7881206
0.46920925,-0.038884517
-0.00034738553,0.010756039
0.34971,0.4768783
0.716488,-0.45070273
0.041736975,0.018263848
-0.03005637,0.85961634
0.7223286,-0.44785044
-0.9963068,-0.060361665
-0.99869925,-0.05098869
-0.18438846,0.18315846
-0.13149701,-0.35305512
0.97586477,-0.2069835
0.9954188,0.09068921
-0.15681197,-0.17872265
-0.98540354,-0.17023467
-0.58727896,-0.6668567
-0.80189794,0.379431
0.983372,0.12787321
1.1717258e-05,-0.003423028
0.9992224,-0.037404016
-0.5104637,-0.019221837
0.119237654,0.32406795
0.8650596,0.3416599
0.94152665,0.23463634
-0.99999404,-0.0034551967
-0.45865822,-0.88861275
-0.54166985,0.5397922
-0.096043736,0.84098965
-0.15726991,-0.17882323
0.91971755,-0.39258066
0.051535897,-0.2210881
-0.52848977,0.44167116
0.010084438,0.09991367
-0.300666,0.9537295
0.012294161,-0.110195346
-0.00793886,0.050918214
0.046091672,0.20968364
1.945532e-05,-0.0044107754
0.07630806,-0.14012282
-0.71626437,-0.4214188
0.37485707,0.48408598
-0.99988127,0.015407845
-0.5527746,-0.44385913
-0.11278579,0.091395766
0.8938769,0.42354023
0.9998031,0.019840656
-0.4101144,-0.107810885
0.07821431,0.26850852
0.052232414,0.22249536
-0.9571657,-0.28954065
0.9657025,0.25448602
-0.07932138,0.14544024
0.08160788,-0.12072852
0.9996407,-0.018951273
-0.32194218,0.3651472
-0.9873574,0.15850993
0.041679822,0.21359359
-0.04015393,0.008998356
-0.9964864,0.08375476
0.0063753496,0.07959086
0.9599429,0.28019577
0.0014729975,-0.038351372
0.6049295,0.7411468
0.0076464675,0.08710912
0.003053823,-0.055176962
-0.88807315,0.4597022
-0.43039092,-0.089607984
0.8877545,0.31566828
0.20915568,-0.40670577
-0.9503617,-0.31114718
0.1752056,-0.38014287
-0.87703055,-0.48043466
0.014389791,0.11909124
-0.46812227,0.556297
-0.004240325,0.037391644
-3.2500964e-05,0.0032913152
-0.99699867,-0.077419065
0.005823558,-0.07608971
0.39147657,-0.4880806
0.40704307,-0.83764124
-0.48676196,-0.8735347
0.22517274,0.41769603
-0.9992877,-0.03773698
1.4445041e-05,0.003800636
-0.14059256,-0.3589315
0.21762763,-0.9760319
0.9270194,-0.37501338
-0.97525954,-0.221063
-0.25184408,-0.18136147
0.87195975,0.33413464
0.99844754,-0.055700272
-0.06766091,-0.13674064
0.085177094,-0.27914506
-0.9251964,0.37948865
0.37691614,0.9262474
0.977746,-0.19886175
0.91888803,0.39451844
0.44084492,-0.49648833
0.9665291,0.22886032
0.03665299,-0.18790835
0.2518063,-0.96777767
-0.03348025,-0.101046294
0.305689,0.46069863
0.24804808,-0.43187988
-0.045652714,0.85578984
0.25563538,-0.8728715
0.01755624,0.13133171
-0.99990135,0.014045609
-0.24830334,0.09517449
-0.39821643,-0.6473664
-0.0008238823,-0.016554434
-0.3888782,-0.40191796
-0.2560792,0.47441867
-0.9045511,-0.42636532
0.99875253,0.049934175
0.071886055,-0.8763984
-0.5599306,0.29465607
-0.0040077535,-0.03636267
-0.37939638,0.92523426
8.516089e-07,-0.0009228262
0.9813285,0.19233939
-0.47403583,0.88050556
0.038263816,0.19183247
0.8348116,-0.53848255
0.9690751,-0.23383239
0.96704143,0.17852816
-0.55727696,-0.31714
0.27853876,-0.44827995
0.9928909,-0.10640264
0.013886858,0.8685666
0.8650596,-0.3416599
-0.0049010655,-0.040165186
-0.0031903784,0.0020377706
0.9946199,0.07315143
0.7900849,0.4072478
-0.0156186465,0.07070307
-0.99960256,-0.028191062
0.65323186,0.7068163
0.9751745,-0.15559316
0.36403233,-0.48115775
-0.0140936,-0.7095857
0.13095452,-0.879898
0.8523178,-0.5230242
0.87688804,-0.32856566
0.9324602,0.36127275
-0.9454069,-0.3258923
0.3033913,-0.45972276
-0.35595968,-0.14511777
0.75466657,0.4302847
-0.0352652,-0.013133212
0.4083692,-0.9128168
-0.7556619,0.6549619
-0.0020329545,-0.025964051
-0.4824398,0.8759291
-0.033619355,0.10123654
0.99966925,0.024396518
-0.045060754,0.38175386
0.9315757,-0.34385157
-0.003816879,0.03549493
0.77794045,-0.5905045
-0.3005445,0.53498495
-0.9645477,-0.2639086
0.95381784,-0.3003856
0.440533,0.89773643
0.990757,0.13299748
0.9465304,-0.32261467
-0.002037862,-0.025995208
-0.12928246,0.0030126437
0.049379196,-0.13182251
0.9999747,0.007112721
-0.94544935,-0.32576916
0.5106081,0.79513144
0.5800797,0.4935456
0.7634279,0.6065662
-0.13246764,0.99118733
0.50371057,0.49998623
0.9177583,-0.2747326
0.00028805563,-0.016969757
-0.9968513,-0.07929361
0.0026034582,-0.05095763
-0.5502211,-0.1298138
-0.36044785,0.5461641
-0.51655334,0.85625505
-0.53323907,-0.07160281
0.6893047,0.7244715
-0.9864218,-0.16423135
0.9999998,-0.00039710093
0.002693196,0.051826082
0.61655277,0.73333734
0.014389791,-0.11909124
0.15573363,-0.76417017
0.9802366,0.13918635
0.99999434,0.0031849535
0.14961442,0.76310724
9.7426324e-05,0.009869996
0.9993372,0.025736831
0.8348116,0.53848255
0.7435933,-0.6529198
0.28728458,-0.4524955
-0.7836085,-0.621255
0.39537746,-0.48893163
0.965245,0.24756421
-0.9962542,-0.08647283
-0.7293274,-0.4456278
-0.0018570003,0.0015939961
0.8660218,-0.47141534
-0.23490492,0.41968793
0.6602617,-0.02366607
1.0,-0.00011835629
-0.28434053,-0.16938719
0.8907027,-0.45458624
0.17425318,0.98470086
0.9991092,-0.042199757
0.99996656,-0.008178878
0.0013141264,0.036227055
-0.45518827,-0.06333477
2.3928942e-07,-0.0004891721
-0.86548126,-0.3518457
-0.9962542,0.08647283
-0.3208695,-0.16205905
-0.34544554,-0.43700022
-0.24664204,-0.77147514
0.009151502,0.09522474
-0.8856519,0.46434975
0.6754466,0.6892656
0.00028346298,-0.0011392327
-0.08216751,0.66999465
0.5522731,-0.032791343
1.0,8.215532e-05
0.23981754,-0.426972
0.77693397,0.41630226
0.42878428,-0.49490234
-0.22745122,-0.78274065
-0.08858566,0.32501495
-0.29253036,0.19796416
-0.4135908,-0.6299892
0.14635621,0.35346296
0.0058737686,0.007165212
0.026461322,-0.03673772
0.0013171191,0.0009041539
0.99513525,-0.09851828
0.71907616,0.69493127
-0.3147101,-0.1645146
0.44859335,0.7476955
0.9791603,-0.20308876
0.66924727,0.7430397
-0.28500542,-0.1743076
-0.94291615,-0.3330302
-0.9999993,0.0011917248
0.9962504,0.082066044
-0.44314417,-0.4162815
-0.5986952,-0.6538984
0.970633,0.1688331
0.99344033,0.1143515
0.9350271,0.24647795
0.09251079,0.28974566
-0.00021653481,-0.008493429
-0.13255826,0.28519362
0.072693095,0.25963205
-0.55698615,-0.31920865
0.033655424,-0.9994335
0.83584195,0.54897016
0.9963602,-0.06022117
-0.97231174,0.23368753
-0.6725026,-0.7400948
-0.1384368,-0.17388092
0.28159723,0.86895156
0.5838854,-0.75460243
0.81270415,0.39014882
-0.8688001,-0.49516296
0.07700146,-0.997031
-0.023550944,-0.026176322
-0.024199184,-0.35553527
-0.9975872,-0.069424935
-0.014114584,0.06734634
-0.99744284,-0.071468405
-0.6673706,0.74472576
0.67168814,-0.74083406
-0.9966134,-0.08222996
0.40135235,0.8331729
0.9577197,-0.28770304
-0.06005547,-0.07726682
0.97859156,0.195095
0.040756624,0.19772588
0.6332857,-0.48190758
-0.0040514222,-0.03655818
0.4298384,0.82965046
0.102572,0.30339906
-0.5407242,-0.093990505
-0.19931099,-0.9799363
-0.20925376,0.5498763
0.98316306,0.12866017
0.77124137,0.42003348
-0.0017623499,0.02418274
0.9999917,-0.0038568352
0.36841363,-0.48237437
-0.025979001,0.08992843
0.0149118975,-0.12120038
0.76223624,0.647299
-0.36386257,-0.43535703
-0.2537052,-0.6579811
-0.0010110572,0.00069920614
0.00016688103,-0.012917167
0.0027107557,-0.0519943
0.98864865,-0.10593614
0.15427725,0.3612143
-0.0009963268,-0.018200645
-0.5596891,0.29708084
-0.55351806,0.34059408
0.9202698,0.34768847
0.06486195,-0.1682789
0.53166443,0.8469551
0.99994004,0.010388413
0.9996104,-0.019733516
-0.9874403,0.15799247
-0.94837505,-0.31715098
-0.8732183,0.4873292
-5.8364443e-05,0.004410432
-0.37012538,0.9289818
-0.043753847,-0.99904233
-0.3923483,-0.65368956
0.5293006,-0.49914074
-0.5451578,0.37900913
-0.7914092,0.1630902
0.9066382,0.39880726
-0.2671296,0.43041933
0.05671157,0.23129065
0.64511466,-0.7129409
0.27532095,-0.44667587
0.99298596,-0.083455734
-0.41601413,0.90935814
